parallel_requests,QPS,median_lat,P95_latency(ms),clustersize,query,rfshards,GROUP,fcts
432,25784.9,9.673908558858704,75.78221334290394,8,solrj,rf8_s2__,21,0.001550436019897461--0.003596782684326172--0.004191398620605469--0.004732608795166016--0.005290031433105469--0.005875587463378906--0.00646519660949707--0.0071222782135009766--0.007825374603271484--0.008643388748168945--0.009573698043823242--0.010617971420288086--0.011852264404296875--0.013370275497436523--0.015387535095214844--0.01822686195373535--0.022295236587524414--0.0292356014251709--0.04285407066345215--0.07228946685791016
480,24842.0,8.96851848269894,95.55950995797438,8,solrj,rf8_s2__,21,0.0014858245849609375--0.003496885299682617--0.0039708614349365234--0.004408836364746094--0.004864692687988281--0.0053369998931884766--0.005853176116943359--0.006437063217163086--0.007105827331542969--0.007872819900512695--0.008826255798339844--0.009980201721191406--0.011392354965209961--0.013160467147827148--0.015542030334472656--0.0189361572265625--0.024387121200561523--0.03411436080932617--0.052870988845825195--0.09064197540283203
48,12199.0,3.627009391784668,6.544294357299805,8,solrj,rf8_s2__,21,0.0015566349029541016--0.002232789993286133--0.002843618392944336--0.0030329227447509766--0.003153085708618164--0.0032501220703125--0.003340482711791992--0.0034186840057373047--0.0035102367401123047--0.0035943984985351562--0.003683805465698242--0.0037801265716552734--0.0038924217224121094--0.004018306732177734--0.004180908203125--0.004338741302490234--0.00452876091003418--0.004824161529541016--0.0053446292877197266--0.006333351135253906
528,24445.0,9.78385027505049,106.0304817495364,8,solrj,rf8_s2__,21,0.0015888214111328125--0.0035049915313720703--0.003999471664428711--0.0044689178466796875--0.004956245422363281--0.005491971969604492--0.006084442138671875--0.006780147552490234--0.007559537887573242--0.008504867553710938--0.009600400924682617--0.01092076301574707--0.012593984603881836--0.014717817306518555--0.01757025718688965--0.02160167694091797--0.0278017520904541--0.03784537315368652--0.05620121955871582--0.09716939926147461
576,26047.2,10.809453355997439,99.40356439692928,8,solrj,rf8_s2__,21,0.0015783309936523438--0.0034856796264648438--0.004004955291748047--0.0045468807220458984--0.0051441192626953125--0.005785465240478516--0.006513357162475586--0.007317781448364258--0.008250713348388672--0.00931692123413086--0.010591745376586914--0.012103796005249023--0.013979911804199219--0.01630425453186035--0.01957249641418457--0.024079322814941406--0.03083014488220215--0.04060816764831543--0.056591033935546875--0.09019660949707031
681,26584.7,10.58500889694282,125.4095853529815,8,solrj,rf8_s2__,21,0.0014958381652832031--0.003494739532470703--0.004002094268798828--0.0044956207275390625--0.0050029754638671875--0.005610227584838867--0.006280660629272461--0.00705265998840332--0.007974386215209961--0.009040355682373047--0.010291337966918945--0.011869430541992188--0.013797521591186523--0.016254663467407227--0.019919157028198242--0.02502584457397461--0.032881736755371094--0.0453488826751709--0.06532692909240723--0.11268019676208496
786,27918.7,12.726069108818553,131.18834917903405,8,solrj,rf8_s2__,21,0.001506805419921875--0.003601551055908203--0.00425410270690918--0.004949808120727539--0.0057373046875--0.006569862365722656--0.007462739944458008--0.008502483367919922--0.009631872177124023--0.010921716690063477--0.012468814849853516--0.014302492141723633--0.01652693748474121--0.019477367401123047--0.023437023162841797--0.029026508331298828--0.03756880760192871--0.05260276794433594--0.07648491859436035--0.12134218215942383
891,27727.5,11.109399632603813,186.78579840953367,8,solrj,rf8_s2__,21,0.0014085769653320312--0.003525972366333008--0.004008293151855469--0.004483699798583984--0.005016326904296875--0.005645275115966797--0.0063779354095458984--0.007238149642944336--0.008226871490478516--0.00938558578491211--0.010754585266113281--0.01244664192199707--0.014612197875976562--0.017629384994506836--0.021987199783325195--0.028972387313842773--0.041440486907958984--0.06166338920593262--0.09469914436340332--0.17552542686462402
96,20934.9,4.086954253060477,8.256549737891373,8,solrj,rf8_s2__,21,0.0015289783477783203--0.0025675296783447266--0.0030024051666259766--0.0031995773315429688--0.003360271453857422--0.0034897327423095703--0.0036139488220214844--0.0037369728088378906--0.0038492679595947266--0.003977060317993164--0.004103183746337891--0.004248380661010742--0.00441288948059082--0.004582405090332031--0.004786491394042969--0.005028724670410156--0.005323886871337891--0.0057277679443359375--0.0063838958740234375--0.007799863815307617
996,27412.1,9.039812976593316,225.86800941020928,8,solrj,rf8_s2__,21,0.001531839370727539--0.0034465789794921875--0.0038728713989257812--0.0042498111724853516--0.0046536922454833984--0.0050945281982421875--0.005582332611083984--0.006154298782348633--0.006810903549194336--0.007613658905029297--0.00857853889465332--0.009857654571533203--0.011560916900634766--0.014043331146240234--0.01817917823791504--0.026417016983032227--0.042205095291137695--0.06572461128234863--0.10457301139831543--0.21796798706054688
