parallel_requests,QPS,P50_latency(ms),P90_latency(ms),P95_latency(ms),P99_latency(ms),clustersize,query,rfshards,GROUP,fcts
856,222711.8,2.3483521533462235,8.694003775434673,15.614324302043554,46.90025859283951,8,direct,rf16_s1_,12,0.00041604042053222656--0.0010726451873779297--0.0012640953063964844--0.001398324966430664--0.0015215873718261719--0.001641988754272461--0.001760721206665039--0.0018832683563232422--0.002010345458984375--0.002145528793334961--0.0023009777069091797--0.0024847984313964844--0.002696514129638672--0.0029556751251220703--0.0032896995544433594--0.003762483596801758--0.004467487335205078--0.005641937255859375--0.008252620697021484--0.014531373977661133
96,101045.9,1.0142593967671296,1.3722813859277843,1.5402618719606984,2.814020429338728,8,direct,rf16_s1_,12,0.0004019737243652344--0.0005810260772705078--0.0006821155548095703--0.0007860660552978516--0.0008404254913330078--0.0008780956268310547--0.0009100437164306641--0.0009400844573974609--0.0009701251983642578--0.0009961128234863281--0.0010228157043457031--0.001050710678100586--0.0010776519775390625--0.0011057853698730469--0.0011379718780517578--0.0011792182922363281--0.0012259483337402344--0.0012874603271484375--0.0013744831085205078--0.0015277862548828125
128,19225.3,5.915043904231145,8.97693083836482,11.103683251601,90.42442395136906,8,direct,rf16_s2_,22,0.001783609390258789--0.0032618045806884766--0.004000425338745117--0.004393339157104492--0.004671573638916016--0.004902362823486328--0.005121469497680664--0.005304813385009766--0.005516529083251953--0.005721330642700195--0.0059261322021484375--0.006140947341918945--0.006368875503540039--0.006610393524169922--0.00688624382019043--0.007199525833129883--0.007609128952026367--0.008125782012939453--0.008965015411376953--0.010762214660644531
160,18428.0,7.5832634796330955,11.947344850610804,15.28023937602102,116.59857226006778,8,direct,rf16_s2_,22,0.0015840530395507812--0.0038466453552246094--0.004785776138305664--0.005395650863647461--0.005797386169433594--0.006147861480712891--0.0064487457275390625--0.006740093231201172--0.007035493850708008--0.007315874099731445--0.007599592208862305--0.007897138595581055--0.008213996887207031--0.00854039192199707--0.008927345275878906--0.009377241134643555--0.00993204116821289--0.010658979415893555--0.011805534362792969--0.014351606369018555
192,19304.4,8.712821400042662,14.04360889159527,18.107082425933523,130.76262498639292,8,direct,rf16_s2_,22,0.0016837120056152344--0.0041768550872802734--0.0052242279052734375--0.0059168338775634766--0.006456136703491211--0.006901741027832031--0.007302999496459961--0.007661104202270508--0.008030414581298828--0.00839090347290039--0.008730411529541016--0.009093761444091797--0.009473085403442383--0.009905099868774414--0.010393857955932617--0.010931253433227539--0.011592388153076172--0.012473583221435547--0.013855934143066406--0.01703929901123047
224,20238.9,9.790407872832981,16.66815091023403,22.5915201997335,124.89707174554336,8,direct,rf16_s2_,22,0.0016398429870605469--0.004266262054443359--0.005479574203491211--0.006378173828125--0.0070497989654541016--0.007588863372802734--0.008067846298217773--0.008507728576660156--0.008933305740356445--0.009354591369628906--0.009786128997802734--0.010269880294799805--0.010760784149169922--0.011278390884399414--0.011889457702636719--0.01260232925415039--0.01349020004272461--0.014633655548095703--0.01638174057006836--0.020572185516357422
256,20653.4,10.782397070596385,18.65398606588674,26.967852614646734,131.80324088695437,8,direct,rf16_s2_,22,0.0018000602722167969--0.004641532897949219--0.005957603454589844--0.006896495819091797--0.007634878158569336--0.00823354721069336--0.008794784545898438--0.009293794631958008--0.009787797927856445--0.010260343551635742--0.010756254196166992--0.01129460334777832--0.01186370849609375--0.012485027313232422--0.013173818588256836--0.01396799087524414--0.014967918395996094--0.0163118839263916--0.018450260162353516--0.023523569107055664
288,22142.5,11.595870708597117,20.8454600695906,29.581943873701423,123.26830502214104,8,direct,rf16_s2_,22,0.0015366077423095703--0.004365444183349609--0.005822658538818359--0.0069277286529541016--0.007835149765014648--0.008575201034545898--0.009241104125976562--0.009838342666625977--0.010410547256469727--0.011002302169799805--0.011581897735595703--0.012189865112304688--0.012831449508666992--0.013549566268920898--0.01439356803894043--0.015356779098510742--0.016524076461791992--0.01809215545654297--0.020526885986328125--0.026236295700073242
320,23358.0,13.014546832682923,22.733509170342675,29.523508148904174,98.45025569015408,8,direct,rf16_s2_,22,0.001535177230834961--0.004944324493408203--0.0067081451416015625--0.007921695709228516--0.008858203887939453--0.009646415710449219--0.010345220565795898--0.011002779006958008--0.01166987419128418--0.012324333190917969--0.012975931167602539--0.013650178909301758--0.014376163482666016--0.01516866683959961--0.016042470932006836--0.017081022262573242--0.018317461013793945--0.01999664306640625--0.022460222244262695--0.027493715286254883
32,6584.5,4.765187992769129,6.367571213666131,7.495256031260771,43.80569738500259,8,direct,rf16_s2_,22,0.0016999244689941406--0.0025107860565185547--0.003543853759765625--0.003922700881958008--0.004115104675292969--0.004268646240234375--0.0044133663177490234--0.004544734954833984--0.004664897918701172--0.0047893524169921875--0.004899501800537109--0.005019187927246094--0.005149126052856445--0.005290031433105469--0.005454301834106445--0.005621910095214844--0.005815029144287109--0.006074666976928711--0.006502389907836914--0.007465362548828125
352,25574.5,13.744128625945184,23.059165410402805,28.31502957532635,71.83122769587457,8,direct,rf16_s2_,22,0.001667022705078125--0.0055119991302490234--0.007214546203613281--0.008512496948242188--0.009484291076660156--0.01025390625--0.010996341705322266--0.011685371398925781--0.012385845184326172--0.013065099716186523--0.01375436782836914--0.014484643936157227--0.0152130126953125--0.015987634658813477--0.016910552978515625--0.01792001724243164--0.019141197204589844--0.020714759826660156--0.022922277450561523--0.02724170684814453
384,28025.1,13.819606192989053,23.247663838875727,28.660206597086063,63.440291375076214,8,direct,rf16_s2_,22,0.0015938282012939453--0.005391120910644531--0.0070629119873046875--0.008373260498046875--0.009345054626464844--0.010205745697021484--0.010970115661621094--0.011702775955200195--0.012397527694702148--0.013086080551147461--0.013787984848022461--0.014487981796264648--0.015249490737915039--0.016052722930908203--0.016932010650634766--0.017940521240234375--0.019154787063598633--0.020769357681274414--0.0229642391204834--0.02747058868408203
416,28071.3,15.02417035080029,24.869389511181407,30.221308817703758,63.200095623874205,8,direct,rf16_s2_,22,0.0014102458953857422--0.006074428558349609--0.007896661758422852--0.009191036224365234--0.01022195816040039--0.011170625686645508--0.012017250061035156--0.012774467468261719--0.013513803482055664--0.014245033264160156--0.01498556137084961--0.015735864639282227--0.016552209854125977--0.017428159713745117--0.01836705207824707--0.01945185661315918--0.02071857452392578--0.022344350814819336--0.024700164794921875--0.029158830642700195
448,28758.2,15.84311326344808,26.552391052246094,32.69218656751845,65.39136833614774,8,direct,rf16_s2_,22,0.0015861988067626953--0.005940437316894531--0.00797891616821289--0.009458303451538086--0.010684013366699219--0.011664628982543945--0.01255178451538086--0.013396978378295898--0.014200687408447266--0.014998435974121094--0.015808820724487305--0.01660895347595215--0.017442941665649414--0.01839756965637207--0.019402027130126953--0.020597457885742188--0.021957874298095703--0.023689746856689453--0.02627277374267578--0.03135561943054199
480,29447.2,16.861697944862716,27.700228315171366,32.90691959412761,63.6732335901854,8,direct,rf16_s2_,22,0.001699686050415039--0.006403207778930664--0.00862264633178711--0.010273218154907227--0.011493206024169922--0.01256108283996582--0.013477087020874023--0.014338254928588867--0.015172481536865234--0.01600337028503418--0.01681661605834961--0.017646312713623047--0.01853322982788086--0.01948094367980957--0.020536422729492188--0.021703243255615234--0.02311229705810547--0.02492237091064453--0.027482271194458008--0.03213858604431152
512,29605.0,17.935052919944436,29.46903872582699,35.0869073014315,66.42482670364677,8,direct,rf16_s2_,22,0.0016732215881347656--0.00663447380065918--0.009093761444091797--0.010844230651855469--0.012197494506835938--0.013339042663574219--0.014323234558105469--0.0152587890625--0.016113996505737305--0.017000913619995117--0.01789093017578125--0.01878499984741211--0.01972198486328125--0.02071690559387207--0.0218808650970459--0.02315235137939453--0.02461862564086914--0.02652144432067871--0.029225826263427734--0.034027099609375
544,20943.4,23.36463045819374,49.236398574720496,82.32670280008554,206.74552399917005,8,direct,rf16_s2_,22,0.0016231536865234375--0.005843639373779297--0.00894784927368164--0.011599540710449219--0.013736724853515625--0.01561117172241211--0.01727461814880371--0.018800973892211914--0.020315885543823242--0.021799087524414062--0.02325582504272461--0.024803638458251953--0.026521682739257812--0.02837061882019043--0.030436038970947266--0.0329434871673584--0.03605532646179199--0.04039287567138672--0.04758405685424805--0.06856822967529297
576,16195.8,24.145996694333824,78.73147375443402,153.66541679342726,391.6415367984442,8,direct,rf16_s2_,22,0.0015554428100585938--0.00500035285949707--0.00658869743347168--0.008455514907836914--0.010535240173339844--0.012779474258422852--0.015035152435302734--0.017224550247192383--0.019464492797851562--0.021714210510253906--0.024077415466308594--0.026501178741455078--0.02917003631591797--0.032121896743774414--0.0354762077331543--0.03975367546081543--0.045539140701293945--0.05472373962402344--0.07384109497070312--0.1442267894744873
646,16389.9,26.09035129067283,86.94773125198653,195.35798734089113,381.30995462525567,8,direct,rf16_s2_,22,0.0016489028930664062--0.005057811737060547--0.006724119186401367--0.008751392364501953--0.011008501052856445--0.013382434844970703--0.015894412994384766--0.018558263778686523--0.021137714385986328--0.023598670959472656--0.026103734970092773--0.028702735900878906--0.03151392936706543--0.03454852104187012--0.03809380531311035--0.04231882095336914--0.04819655418395996--0.05748867988586426--0.07967352867126465--0.184859037399292
64,14145.8,4.154165585835774,5.745725198225542,6.803588433699175,71.47803812315969,8,direct,rf16_s2_,22,0.0015797615051269531--0.002237081527709961--0.003103017807006836--0.003389596939086914--0.003550291061401367--0.0036792755126953125--0.0037889480590820312--0.0038814544677734375--0.003989696502685547--0.004099845886230469--0.004210710525512695--0.004316091537475586--0.0044329166412353516--0.004550457000732422--0.004713296890258789--0.0048828125--0.00509333610534668--0.00536799430847168--0.00576329231262207--0.006709098815917969
716,18754.4,27.526248521157775,66.4823104498309,167.38585631052652,336.32753169642086,8,direct,rf16_s2_,22,0.0017600059509277344--0.005064487457275391--0.007355928421020508--0.010040760040283203--0.012860774993896484--0.015614032745361328--0.018257856369018555--0.020678997039794922--0.023060083389282227--0.02524852752685547--0.027440786361694336--0.02963733673095703--0.03186178207397461--0.03435397148132324--0.03711247444152832--0.04024839401245117--0.04426717758178711--0.049965858459472656--0.061162471771240234--0.16050434112548828
786,21852.3,26.589184460405846,64.50875353751564,161.11067869250473,351.37973059671486,8,direct,rf16_s2_,22,0.001520395278930664--0.0046465396881103516--0.006570339202880859--0.009309768676757812--0.012362957000732422--0.01541590690612793--0.018235206604003906--0.020737886428833008--0.022984027862548828--0.025043725967407227--0.027147531509399414--0.029236793518066406--0.031377553939819336--0.03371238708496094--0.036232709884643555--0.039205074310302734--0.04294586181640625--0.048352718353271484--0.05907917022705078--0.14808344841003418
856,26105.6,29.069116936539704,57.96783881367377,104.4397733683856,253.14255592957983,8,direct,rf16_s2_,22,0.0014574527740478516--0.005198955535888672--0.008199930191040039--0.01183009147644043--0.015364885330200195--0.018580913543701172--0.02119731903076172--0.023433208465576172--0.025509119033813477--0.027457237243652344--0.0293428897857666--0.03127002716064453--0.03322887420654297--0.03529000282287598--0.03762221336364746--0.04023456573486328--0.043607234954833984--0.04813051223754883--0.05584859848022461--0.09251523017883301
